Departure_Date_Key,Arrival_Date_Key,Departure_Time_Key,Arrival_Time_Key,Origin_Airport_Key,Destination_Airport_Key,Airline_Key,Aircraft_Key,Departure_time,Distance_km,Delay_minutes,Passenger
2021-10-25,2021-10-25,00:14,16:59,YYZ,DOH,NH,1035,2021-10-25 02:54:00,10878.19,160,59
2025-07-11,2025-07-11,02:40,04:42,SZX,PVG,ET,1059,2025-07-11 02:40:00,1233.35,0,384
2023-10-02,2023-10-02,05:30,16:54,SEA,BCN,VY,1028,2023-10-02 05:30:00,8729.77,0,86
2025-09-14,2025-09-15,17:07,10:13,BOG,DOH,QR,1087,2025-09-14 17:07:00,13281.92,0,254
2024-01-25,2024-01-26,14:59,11:31,IAH,SYD,SU,1080,2024-01-25 17:44:00,13836.45,165,149
2025-05-20,2025-05-21,22:13,06:04,FRA,BOS,BA,1095,2025-05-20 22:13:00,5888.76,0,80
2020-12-30,2020-12-31,23:48,14:00,EWR,PEK,CZ,1035,2020-12-30 23:48:00,10967.94,0,50
2024-03-04,2024-03-04,05:39,21:07,ATL,DOH,TK,1090,2024-03-04 05:39:00,11984.58,0,185
2025-06-22,2025-06-23,20:41,05:52,HKG,BNE,U2,1015,2025-06-22 20:41:00,6947.71,0,85
2020-06-07,2020-06-08,12:10,01:35,HND,YYZ,EK,1038,2020-06-07 12:10:00,10346.35,0,63
2020-10-28,2020-10-28,03:12,08:53,SIN,DEL,SU,1020,2020-10-28 03:12:00,4157.5,0,225
2023-02-04,2023-02-04,02:06,11:53,SYD,SZX,KL,1028,2023-02-04 02:06:00,7429.81,0,81
2020-04-17,2020-04-17,11:54,15:20,DFW,SFO,NZ,1046,2020-04-17 11:54:00,2352.0,0,311
2024-09-04,2024-09-05,17:29,05:55,SFO,CDG,AZ,1033,2024-09-04 18:13:00,8962.35,44,184
2024-08-18,2024-08-19,14:02,09:20,ORD,SIN,BA,1078,2024-08-18 14:02:00,15049.58,0,89
2025-08-26,2025-08-26,10:39,22:50,HGH,SEA,QF,1008,2025-08-26 10:39:00,9347.62,0,153
2025-01-27,2025-01-28,09:31,02:50,ATL,SZX,FR,1010,2025-01-27 09:31:00,13465.71,0,138
2024-02-19,2024-02-20,16:17,05:47,MNL,AMS,SA,1023,2024-02-19 16:17:00,10412.68,0,148
2025-04-22,2025-04-23,12:04,01:46,PEK,ORD,UA,1029,2025-04-22 12:04:00,10562.38,0,96
2024-04-01,2024-04-01,14:10,16:29,AMS,MAD,KL,1024,2024-04-01 14:10:00,1458.45,0,176
2020-09-13,2020-09-14,11:59,02:53,LAX,BNE,QF,1033,2020-09-13 11:59:00,11533.27,0,184
2022-09-02,2022-09-03,22:36,06:03,EWR,LHR,VS,1057,2022-09-02 22:36:00,5562.76,0,92
2021-09-30,2021-10-01,20:36,11:00,IAD,DOH,LY,1009,2021-09-30 20:36:00,11126.72,0,315
2025-01-18,2025-01-19,23:32,07:47,FRA,EWR,UX,1073,2025-01-18 23:32:00,6210.87,0,135
2022-08-25,2022-08-25,03:52,05:56,PVG,HKG,CA,1056,2022-08-25 03:52:00,1255.81,0,142
2024-12-27,2024-12-27,15:49,19:05,IST,BCN,AF,1015,2024-12-27 15:49:00,2217.58,0,78
2022-02-02,2022-02-02,04:40,07:53,DXB,DEL,SK,1077,2022-02-02 04:40:00,2183.07,0,194
2023-11-19,2023-11-19,05:33,23:20,SYD,IAH,KL,1065,2023-11-19 05:33:00,13836.45,0,108
2022-01-21,2022-01-22,03:20,00:18,CLT,BKK,QF,1048,2022-01-21 05:35:00,14574.28,135,109
2022-07-30,2022-07-30,08:12,11:48,IST,LHR,QF,1001,2022-07-30 08:12:00,2487.41,0,277
2023-11-20,2023-11-20,05:50,21:36,DXB,GRU,AA,1022,2023-11-20 05:50:00,12217.21,0,59
2020-09-24,2020-09-24,10:51,21:41,BOM,CDG,EK,1043,2020-09-24 12:27:00,6993.78,96,200
2024-06-10,2024-06-10,16:21,21:32,HKG,DEL,QF,1007,2024-06-10 16:21:00,3747.03,0,118
2021-05-02,2021-05-03,23:20,18:30,ATL,SYD,CA,1055,2021-05-02 23:20:00,14943.02,0,421
2020-07-15,2020-07-16,11:15,03:15,CLT,HGH,G3,1064,2020-07-15 11:15:00,12401.11,0,437
2022-11-22,2022-11-23,08:44,02:18,PVG,BOS,AF,1003,2022-11-22 11:08:00,11736.7,144,53
2020-05-25,2020-05-25,01:32,11:04,IAD,FCO,LA,1029,2020-05-25 01:32:00,7231.15,0,115
2021-07-07,2021-07-07,03:47,22:45,IST,BNE,IB,1048,2021-07-07 03:47:00,14774.56,0,77
2023-03-28,2023-03-29,22:46,18:54,BNE,BOS,MU,1035,2023-03-28 22:46:00,15716.29,0,49
2022-01-13,2022-01-14,22:08,13:27,DOH,GRU,VY,1010,2022-01-13 22:08:00,11858.34,0,86
2023-11-20,2023-11-20,10:49,15:27,IAD,LAS,HG,1020,2023-11-20 10:49:00,3316.3,0,308
2020-03-24,2020-03-25,22:27,11:59,PEK,PHX,AC,1086,2020-03-24 22:27:00,10437.16,0,160
2024-02-02,2024-02-02,00:42,08:30,JFK,AMS,LA,1094,2024-02-02 00:42:00,5847.57,0,95
2024-02-07,2024-02-08,14:56,06:16,MNL,LAS,KE,1024,2024-02-07 14:56:00,11868.65,0,253
2021-01-05,2021-01-06,14:19,10:02,IAD,KUL,JL,1043,2021-01-05 14:19:00,15377.61,0,209
2022-07-14,2022-07-15,19:53,09:52,PHX,IST,VY,1032,2022-07-14 19:53:00,10788.26,0,31
2024-04-30,2024-04-30,07:30,18:28,GRU,MAD,WS,1090,2024-04-30 07:30:00,8379.56,0,217
2022-01-10,2022-01-10,12:11,23:11,IAH,FRA,DL,1092,2022-01-10 12:11:00,8401.04,0,61
2025-04-26,2025-04-26,06:26,20:45,ATL,HND,BT,1007,2025-04-26 06:26:00,11053.6,0,73
2020-01-22,2020-01-23,18:26,02:51,LHR,ORD,ET,1039,2020-01-22 18:26:00,6344.73,0,256
2025-09-21,2025-09-21,02:48,15:06,BKK,CDG,NZ,1094,2025-09-21 02:48:00,9447.95,0,147
2025-04-22,2025-04-22,03:36,21:26,HND,MCO,FJ,1076,2025-04-22 06:19:00,11699.45,163,84
2025-01-27,2025-01-27,00:40,18:09,HKG,DEN,QR,1064,2025-01-27 02:37:00,12027.95,117,521
2020-07-02,2020-07-03,09:13,03:36,SZX,IAH,WS,1005,2020-07-02 10:23:00,13385.71,70,303
2021-04-12,2021-04-12,02:29,10:22,HKG,DXB,TK,1086,2021-04-12 02:29:00,5919.92,0,163
2022-05-12,2022-05-12,02:26,03:23,CLT,ATL,WS,1063,2022-05-12 02:26:00,364.31,0,381
2024-05-04,2024-05-04,00:04,07:31,EWR,LHR,SK,1033,2024-05-04 00:04:00,5562.76,0,196
2023-04-25,2023-04-26,16:41,03:00,SYD,PVG,IB,1014,2023-04-25 16:41:00,7864.67,0,390
2021-04-07,2021-04-08,13:03,07:39,DEL,IAH,KE,1003,2021-04-07 14:20:00,13455.71,77,48
2024-12-01,2024-12-02,15:57,09:15,DEL,YYZ,WS,1000,2024-12-01 18:13:00,11639.97,136,150
2023-07-13,2023-07-14,10:59,07:22,KUL,ATL,MH,1013,2023-07-13 10:59:00,15918.21,0,341
2023-09-23,2023-09-24,17:33,07:50,SFO,TFU,G3,1088,2023-09-23 17:33:00,11026.96,0,92
2023-12-14,2023-12-14,07:13,22:30,SEA,BNE,AA,1012,2023-12-14 07:13:00,11829.28,0,67
2024-10-26,2024-10-26,06:51,20:19,SEA,CAN,CZ,1002,2024-10-26 06:51:00,10377.87,0,88
2022-12-18,2022-12-19,21:57,14:43,DXB,SFO,QF,1075,2022-12-18 21:57:00,13019.79,0,81
2024-03-22,2024-03-22,08:04,21:06,LAX,PEK,TG,1012,2024-03-22 08:04:00,10036.15,0,64
2025-03-16,2025-03-16,02:29,04:32,MAD,LHR,TK,1094,2025-03-16 02:29:00,1243.18,0,154
2022-08-02,2022-08-02,13:56,15:54,ATL,DFW,EK,1005,2022-08-02 13:56:00,1174.74,0,274
2022-02-07,2022-02-07,18:47,19:55,MUC,FRA,NH,1062,2022-02-07 19:03:00,299.86,16,55
2020-09-22,2020-09-23,22:20,00:21,KUL,BKK,SA,1029,2020-09-22 22:20:00,1221.52,0,97
2024-07-23,2024-07-24,17:31,08:40,LAS,HKG,FJ,1005,2024-07-23 17:31:00,11724.46,0,283
2023-06-29,2023-06-30,18:24,14:02,SFO,SIN,DL,1029,2023-06-29 20:34:00,13580.12,130,114
2023-05-05,2023-05-06,17:18,01:43,LHR,ORD,FR,1042,2023-05-05 17:18:00,6344.73,0,75
2025-08-15,2025-08-16,13:34,01:53,GRU,LHR,FJ,1070,2025-08-15 13:34:00,9460.49,0,226
2021-06-18,2021-06-19,09:15,03:58,CLT,BKK,UX,1014,2021-06-18 09:15:00,14574.28,0,446
2025-08-21,2025-08-21,05:24,18:08,FRA,GRU,MH,1066,2025-08-21 05:24:00,9798.08,0,268
2024-06-09,2024-06-10,21:47,02:50,DFW,IAD,UA,1051,2024-06-09 23:59:00,1882.71,132,246
2022-09-08,2022-09-08,10:43,20:35,LHR,DEN,SK,1042,2022-09-08 10:43:00,7497.45,0,78
2025-11-05,2025-11-05,19:25,22:35,NRT,PEK,UA,1019,2025-11-05 19:25:00,2133.98,0,61
2022-05-05,2022-05-05,04:35,20:01,PHX,TFU,CZ,1058,2022-05-05 04:35:00,11951.18,0,156
2020-01-19,2020-01-20,22:11,07:51,BCN,DXB,UX,1052,2020-01-20 00:53:00,5175.39,162,53
2020-02-20,2020-02-20,11:47,17:39,DOH,MUC,UA,1036,2020-02-20 11:47:00,4301.91,0,181
2020-01-20,2020-01-20,05:31,06:39,IAD,CLT,AZ,1064,2020-01-20 05:31:00,518.09,0,386
2020-10-17,2020-10-17,01:49,14:33,IST,SZX,BT,1087,2020-10-17 04:05:00,7977.14,136,340
2025-10-26,2025-10-27,23:14,01:17,BCN,AMS,WY,1092,2025-10-26 23:14:00,1241.31,0,62
2021-04-29,2021-04-29,16:24,20:07,LAX,DEN,VN,1068,2021-04-29 17:54:00,1384.92,90,33
2020-04-29,2020-04-29,03:17,15:35,MCO,IST,UL,1079,2020-04-29 03:17:00,9449.13,0,94
2024-02-27,2024-02-27,02:25,07:00,MCO,LAS,OZ,1058,2024-02-27 02:25:00,3276.28,0,174
2020-12-07,2020-12-08,11:04,00:23,HGH,MAD,TG,1094,2020-12-07 11:04:00,10264.69,0,149
2020-11-28,2020-11-29,16:55,05:21,CDG,SZX,TG,1040,2020-11-28 16:55:00,9554.76,0,191
2020-08-07,2020-08-07,12:42,17:22,LAX,DEN,CZ,1099,2020-08-07 15:09:00,1384.92,147,31
2021-02-14,2021-02-15,22:28,13:38,PVG,BOS,TG,1075,2021-02-14 22:28:00,11736.7,0,103
2020-03-23,2020-03-23,05:35,08:26,PEK,CAN,QF,1005,2020-03-23 05:35:00,1881.3,0,275
2024-04-27,2024-04-28,12:06,08:42,IST,SYD,UL,1000,2024-04-27 13:30:00,14972.8,84,171
2024-03-13,2024-03-13,00:06,11:04,IST,IAD,UA,1064,2024-03-13 00:06:00,8386.48,0,365
2022-07-13,2022-07-13,03:45,15:10,CDG,LAS,SU,1063,2022-07-13 03:45:00,8736.76,0,332
2024-06-14,2024-06-14,06:56,12:27,SFO,YYZ,HG,1081,2024-06-14 07:25:00,3627.97,29,80
2020-07-08,2020-07-08,11:30,22:54,SEA,BCN,CA,1033,2020-07-08 11:30:00,8729.77,0,183
2021-02-21,2021-02-21,14:12,17:47,LAX,LAS,SV,1072,2021-02-21 16:49:00,380.24,157,43
2024-03-29,2024-03-29,00:18,08:59,FRA,IAD,UX,1023,2024-03-29 00:18:00,6549.29,0,115
2022-07-31,2022-07-31,02:59,07:16,BOM,BKK,CZ,1041,2022-07-31 02:59:00,3030.64,0,57
2020-03-23,2020-03-23,03:14,06:12,DFW,LAX,U2,1028,2020-03-23 03:14:00,1982.96,0,56
2021-06-06,2021-06-07,16:03,09:20,IAH,BNE,FR,1069,2021-06-06 16:03:00,13434.55,0,51
2023-11-10,2023-11-10,16:56,23:19,KUL,MNL,CA,1005,2023-11-10 19:43:00,2489.94,167,302
2023-03-06,2023-03-06,03:38,15:57,GRU,LHR,FR,1038,2023-03-06 03:38:00,9460.49,0,63
2020-03-06,2020-03-07,19:53,06:37,YYZ,GRU,AA,1021,2020-03-06 19:53:00,8193.54,0,150
2020-06-29,2020-06-30,16:20,09:12,IAD,HKG,VN,1054,2020-06-29 16:20:00,13100.92,0,39
2024-12-29,2024-12-29,01:06,15:06,EWR,NRT,UX,1073,2024-12-29 01:06:00,10809.15,0,111
2024-07-23,2024-07-24,19:13,13:37,BOG,SYD,SA,1097,2024-07-23 19:13:00,14326.17,0,208
2025-04-13,2025-04-13,05:21,07:35,DFW,PHX,OZ,1024,2025-04-13 05:21:00,1393.22,0,240
2021-10-18,2021-10-19,16:24,12:55,SIN,ATL,AC,1055,2021-10-18 16:24:00,16024.17,0,383
2023-09-22,2023-09-22,19:52,22:16,ATL,BOS,TK,1070,2023-09-22 19:52:00,1521.01,0,211
2025-01-21,2025-01-21,07:00,20:20,MAD,PVG,G3,1067,2025-01-21 07:00:00,10268.23,0,198
2021-05-04,2021-05-05,17:31,03:48,NRT,SYD,JL,1048,2021-05-04 17:31:00,7832.14,0,115
2022-05-04,2022-05-04,04:56,19:22,LAS,IST,BT,1075,2022-05-04 05:33:00,10660.27,37,79
2025-01-23,2025-01-24,11:36,05:27,DOH,SYD,TG,1014,2025-01-23 13:29:00,12374.65,113,330
2022-11-28,2022-11-29,15:30,09:38,MCO,SZX,U2,1064,2022-11-28 15:30:00,14109.45,0,399
2025-09-29,2025-09-30,18:59,04:18,FRA,CLT,HG,1080,2025-09-29 18:59:00,7058.72,0,161
2020-03-13,2020-03-14,06:24,06:44,KUL,BOG,FJ,1043,2020-03-13 06:24:00,19067.62,0,172
2021-10-19,2021-10-20,21:32,13:22,MNL,PHX,BT,1084,2021-10-19 21:32:00,12270.92,0,121
2022-03-07,2022-03-07,03:54,19:55,CAN,ORD,CA,1034,2022-03-07 03:54:00,12426.37,0,185
2022-08-24,2022-08-24,14:10,21:21,KUL,HND,PK,1083,2022-08-24 14:10:00,5350.17,0,186
2024-05-16,2024-05-16,06:31,15:09,IAD,BCN,AF,1060,2024-05-16 06:31:00,6516.22,0,130
2025-05-26,2025-05-27,21:19,02:44,LAX,EWR,NZ,1096,2025-05-26 21:19:00,3940.63,0,310
2022-09-15,2022-09-16,12:04,06:15,PHX,BOM,PK,1018,2022-09-15 12:04:00,14151.6,0,50
2024-11-05,2024-11-06,13:12,06:00,DFW,HKG,PK,1064,2024-11-05 13:12:00,13052.42,0,451
2023-07-26,2023-07-26,08:21,17:34,BNE,SZX,DL,1025,2023-07-26 08:21:00,6983.25,0,111
2022-08-28,2022-08-28,01:00,03:44,NRT,PVG,ET,1026,2022-08-28 01:00:00,1795.97,0,118
2023-03-05,2023-03-06,15:13,14:49,GRU,NRT,LH,1070,2023-03-05 15:13:00,18492.32,0,302
2021-09-26,2021-09-27,13:06,03:12,PVG,PHX,SU,1019,2021-09-26 13:06:00,10880.99,0,53
2021-09-05,2021-09-05,04:51,14:56,TFU,MUC,FJ,1090,2021-09-05 04:51:00,7679.18,0,172
2022-11-10,2022-11-11,10:23,06:03,JFK,SIN,ET,1049,2022-11-10 10:23:00,15338.8,0,30
2020-07-11,2020-07-12,21:00,03:24,CAN,SIN,PK,1008,2020-07-11 23:36:00,2647.05,156,218
2023-05-05,2023-05-05,13:26,15:27,IAD,MCO,UX,1071,2023-05-05 13:26:00,1222.7,0,189
2025-01-20,2025-01-21,20:21,00:28,PVG,BKK,KL,1077,2025-01-20 20:21:00,2896.47,0,212
2022-09-18,2022-09-18,04:41,16:17,MUC,CAN,G3,1045,2022-09-18 04:41:00,8887.15,0,70
2021-07-19,2021-07-19,10:19,21:52,AMS,BOG,UX,1081,2021-07-19 10:19:00,8841.44,0,72
2022-08-29,2022-08-29,17:49,22:34,NRT,TFU,AC,1031,2022-08-29 17:49:00,3410.07,0,90
2025-05-04,2025-05-05,13:37,13:29,BKK,BOG,TG,1000,2025-05-04 14:37:00,17893.9,60,176
2020-05-01,2020-05-02,13:01,01:29,SFO,BCN,MS,1017,2020-05-01 13:01:00,9585.85,0,225
2025-11-08,2025-11-09,22:57,08:58,MCO,FRA,CZ,1053,2025-11-08 22:57:00,7618.93,0,66
2024-06-20,2024-06-21,21:19,13:44,DFW,DOH,SK,1070,2024-06-20 21:19:00,12744.47,0,313
2020-09-28,2020-09-28,13:15,22:40,BNE,HND,WS,1056,2020-09-28 13:15:00,7136.55,0,163
2022-05-01,2022-05-01,17:36,20:48,SYD,BNE,CA,1094,2022-05-01 19:22:00,752.21,106,103
2023-04-24,2023-04-24,06:47,21:04,CLT,NRT,QR,1083,2023-04-24 06:47:00,11035.45,0,256
2025-01-23,2025-01-23,05:41,19:46,HND,JFK,LA,1013,2025-01-23 05:41:00,10875.36,0,361
2023-02-11,2023-02-12,09:06,00:13,LAS,SZX,IB,1009,2023-02-11 09:06:00,11702.94,0,274
2024-01-24,2024-01-24,06:51,20:26,BOS,DOH,AC,1072,2024-01-24 06:51:00,10469.56,0,62
2021-01-28,2021-01-28,09:28,23:49,HND,CLT,BA,1028,2021-01-28 09:28:00,11086.35,0,75
2024-06-14,2024-06-14,03:35,13:52,HGH,SYD,KE,1049,2024-06-14 03:35:00,7831.98,0,45
2021-05-10,2021-05-10,17:10,20:01,PEK,CAN,CZ,1050,2021-05-10 17:10:00,1881.3,0,172
2020-08-31,2020-08-31,02:37,04:29,BCN,FRA,WS,1055,2020-08-31 02:37:00,1093.56,0,389
2021-06-09,2021-06-10,17:54,05:46,CDG,LAX,EY,1044,2021-06-09 17:54:00,9102.74,0,107
2025-03-27,2025-03-28,08:51,03:15,BNE,ORD,LA,1044,2025-03-27 08:51:00,14328.47,0,114
2022-02-19,2022-02-19,13:46,15:33,DFW,DEN,WS,1018,2022-02-19 13:46:00,1031.3,0,41
2025-11-11,2025-11-12,12:30,05:34,PHX,MNL,MH,1001,2025-11-11 13:44:00,12270.92,74,242
2021-09-15,2021-09-15,11:24,22:35,ICN,AMS,WS,1041,2021-09-15 11:24:00,8551.97,0,54
2022-05-30,2022-05-30,06:47,15:02,IAD,AMS,EK,1008,2022-05-30 06:47:00,6206.69,0,150
2020-08-26,2020-08-26,05:43,23:19,DEN,BKK,AF,1099,2020-08-26 05:57:00,13506.05,14,38
2022-03-20,2022-03-20,08:06,09:06,LAS,PHX,FR,1054,2022-03-20 08:06:00,411.29,0,41
2025-06-14,2025-06-14,05:53,08:40,FRA,IST,OZ,1047,2025-06-14 05:53:00,1837.31,0,313
2020-09-17,2020-09-17,00:16,14:39,PEK,IAD,AC,1055,2020-09-17 00:16:00,11111.54,0,367
2025-04-03,2025-04-03,23:07,23:44,CAN,SZX,IB,1097,2025-04-03 23:07:00,98.78,0,259
2020-05-19,2020-05-19,08:02,17:20,PVG,PER,QR,1077,2020-05-19 08:02:00,7041.6,0,300
2022-04-10,2022-04-10,02:32,11:31,PVG,DOH,EK,1083,2022-04-10 02:32:00,6796.27,0,245
2023-11-23,2023-11-23,02:57,19:27,BOS,HKG,SU,1067,2023-11-23 02:57:00,12805.91,0,250
2023-08-13,2023-08-13,15:37,18:36,MIA,YYZ,UX,1088,2023-08-13 15:37:00,1989.27,0,73
2025-03-10,2025-03-11,15:31,13:52,BOG,TFU,LY,1068,2025-03-10 17:16:00,16087.52,105,36
2025-10-16,2025-10-16,09:45,16:27,BOG,DEN,BA,1073,2025-10-16 09:45:00,4963.55,0,119
2022-12-26,2022-12-26,08:11,14:43,IST,BOM,VY,1068,2022-12-26 08:11:00,4836.25,0,48
2020-04-05,2020-04-05,02:09,04:57,FCO,LHR,QF,1071,2020-04-05 02:39:00,1443.45,30,203
2025-02-13,2025-02-13,07:06,21:54,CLT,PEK,PK,1078,2025-02-13 07:06:00,11451.93,0,83
2020-09-15,2020-09-16,14:44,04:41,HND,MAD,WY,1061,2020-09-15 14:44:00,10766.08,0,89
2020-12-30,2020-12-30,07:45,09:48,LHR,MAD,VS,1047,2020-12-30 07:45:00,1243.18,0,262
2023-05-18,2023-05-19,22:50,08:55,MUC,TFU,CZ,1002,2023-05-18 22:50:00,7679.18,0,69
2025-01-19,2025-01-20,12:38,00:47,SFO,MAD,FJ,1071,2025-01-19 12:38:00,9329.87,0,197
2024-10-06,2024-10-06,06:00,21:33,FCO,SFO,UA,1059,2024-10-06 08:29:00,10057.53,149,368
2024-06-04,2024-06-05,20:25,02:39,DOH,FRA,CA,1012,2024-06-04 20:25:00,4588.28,0,69
2020-12-22,2020-12-22,12:26,14:40,PHX,DFW,AC,1048,2020-12-22 12:26:00,1393.22,0,107
2020-11-04,2020-11-05,14:34,10:31,PER,PHX,ET,1085,2020-11-04 14:34:00,15562.75,0,72
2023-09-29,2023-09-29,04:08,11:06,BCN,DXB,SK,1055,2023-09-29 04:08:00,5175.39,0,379
2020-03-20,2020-03-21,17:55,05:41,DFW,FCO,FJ,1030,2020-03-20 17:55:00,9013.56,0,158
2023-04-19,2023-04-19,09:14,19:06,DEL,MAD,NZ,1045,2023-04-19 09:32:00,7254.84,18,72
2023-11-30,2023-11-30,02:37,23:30,MAD,PER,LA,1026,2023-11-30 04:44:00,14614.03,127,100
2023-07-12,2023-07-12,19:15,23:50,MCO,LAS,UA,1069,2023-07-12 19:15:00,3276.28,0,59
2024-03-12,2024-03-12,02:38,19:17,BOM,YYZ,AA,1018,2024-03-12 03:10:00,12493.39,32,46
2020-10-27,2020-10-28,21:18,00:14,HGH,NRT,VN,1059,2020-10-27 21:18:00,1956.17,0,372
2022-12-29,2022-12-30,14:03,07:31,PER,GRU,ET,1053,2022-12-29 14:03:00,13580.74,0,63
2022-03-30,2022-03-30,04:41,16:32,ICN,SFO,TG,1068,2022-03-30 04:41:00,9086.17,0,43
2021-06-28,2021-06-28,02:58,15:05,BCN,LAS,LY,1038,2021-06-28 02:58:00,9300.05,0,92
2023-01-17,2023-01-17,04:13,17:40,DOH,NRT,TK,1027,2023-01-17 06:48:00,8297.96,155,199
2024-11-16,2024-11-16,01:09,08:35,AMS,BOS,AC,1043,2024-11-16 01:09:00,5547.75,0,129
2022-09-03,2022-09-04,18:16,10:02,DXB,GRU,U2,1067,2022-09-03 18:16:00,12217.21,0,310
2024-06-05,2024-06-06,21:59,15:04,CLT,PVG,TK,1099,2024-06-05 23:15:00,12262.58,76,39
2025-03-02,2025-03-02,09:08,19:01,SYD,BKK,WS,1040,2025-03-02 09:08:00,7514.59,0,223
2025-10-26,2025-10-26,00:53,17:20,BOS,SZX,G3,1030,2025-10-26 00:53:00,12769.93,0,184
2021-06-25,2021-06-25,03:47,18:42,YYZ,HGH,NZ,1068,2021-06-25 03:47:00,11546.26,0,30
2024-11-15,2024-11-15,05:36,15:01,BNE,HND,UX,1030,2024-11-15 05:36:00,7136.55,0,170
2023-11-10,2023-11-10,17:08,18:42,BCN,CDG,TK,1089,2023-11-10 17:08:00,858.34,0,182
2024-10-17,2024-10-18,22:49,05:52,BOS,LHR,G3,1000,2024-10-17 22:49:00,5240.38,0,148
2025-10-18,2025-10-18,05:25,16:09,TFU,AMS,KL,1005,2025-10-18 05:43:00,7948.98,18,408
2022-07-04,2022-07-04,00:46,20:15,SFO,PER,SU,1095,2022-07-04 01:20:00,14734.08,34,57
2021-04-21,2021-04-22,21:06,06:36,NRT,BOM,TG,1095,2021-04-21 21:37:00,6786.76,31,73
2024-07-30,2024-07-31,20:51,11:41,ORD,HGH,SU,1011,2024-07-30 20:51:00,11476.5,0,92
2023-03-21,2023-03-21,10:04,19:30,SZX,PER,JL,1026,2023-03-21 11:25:00,6073.31,81,131
2023-05-13,2023-05-14,23:43,04:21,LAS,IAD,KL,1014,2023-05-13 23:43:00,3316.3,0,444
2021-10-04,2021-10-05,18:30,20:49,MNL,GRU,WY,1092,2021-10-04 21:22:00,18369.02,172,62
2021-09-07,2021-09-08,20:42,01:11,PVG,BKK,CZ,1044,2021-09-07 21:04:00,2896.47,22,103
2025-03-21,2025-03-21,00:25,03:23,LAX,DFW,DL,1009,2025-03-21 00:25:00,1982.96,0,274
2025-01-14,2025-01-15,16:19,03:17,GRU,MAD,FJ,1056,2025-01-14 16:19:00,8379.56,0,151
2021-01-08,2021-01-08,15:28,19:35,PVG,BKK,SK,1086,2021-01-08 15:28:00,2896.47,0,161
2020-08-23,2020-08-23,01:26,17:02,EWR,TFU,ET,1035,2020-08-23 01:26:00,12088.38,0,70
2020-09-29,2020-09-29,05:16,17:54,NRT,DEN,HG,1080,2020-09-29 05:48:00,9292.13,32,156
2022-10-13,2022-10-14,17:40,07:00,FRA,SIN,WY,1011,2022-10-13 17:40:00,10278.41,0,65
2020-12-27,2020-12-27,03:08,06:14,PEK,HND,AC,1070,2020-12-27 03:08:00,2090.77,0,228
2020-02-16,2020-02-17,17:44,09:48,BOM,SEA,QF,1035,2020-02-16 17:44:00,12462.31,0,53
2022-01-08,2022-01-08,08:08,19:26,CDG,BOG,AC,1006,2022-01-08 08:08:00,8644.5,0,165
2025-03-30,2025-03-30,05:03,12:55,MUC,DEL,HG,1008,2025-03-30 05:03:00,5899.97,0,240
2023-06-21,2023-06-21,02:52,20:14,ATL,HKG,MH,1062,2023-06-21 02:52:00,13497.4,0,69
2021-09-17,2021-09-17,01:20,13:20,BKK,AMS,U2,1017,2021-09-17 01:20:00,9206.64,0,206
2025-01-16,2025-01-16,11:30,23:48,MCO,IST,DL,1054,2025-01-16 11:30:00,9449.13,0,39
2021-06-27,2021-06-27,15:54,22:21,BOM,PEK,MH,1073,2021-06-27 15:54:00,4765.86,0,151
2023-08-22,2023-08-23,17:08,02:02,HND,BOM,PK,1017,2023-08-22 17:08:00,6732.95,0,291
2025-02-22,2025-02-22,10:58,20:51,BKK,SYD,ET,1006,2025-02-22 10:58:00,7514.59,0,143
2020-03-17,2020-03-18,23:24,13:54,BCN,MNL,NH,1094,2020-03-17 23:24:00,11203.22,0,156
2021-03-04,2021-03-05,23:40,16:59,DEN,BOM,SV,1093,2021-03-04 23:40:00,13455.77,0,190
2021-10-14,2021-10-15,20:28,18:27,SYD,BCN,LA,1055,2021-10-14 20:28:00,17189.54,0,426
2020-02-01,2020-02-02,05:09,01:30,GRU,KUL,NZ,1012,2020-02-01 05:09:00,15891.93,0,47
2021-10-13,2021-10-13,03:54,07:07,DEL,DXB,FR,1070,2021-10-13 03:54:00,2183.07,0,322
2020-12-29,2020-12-30,22:24,03:49,EWR,LAX,U2,1073,2020-12-29 22:24:00,3940.63,0,133
2021-03-12,2021-03-12,15:33,20:08,MCO,IAD,FJ,1049,2021-03-12 18:07:00,1222.7,154,45
2024-09-04,2024-09-04,12:55,20:52,NRT,BKK,UA,1064,2024-09-04 14:34:00,4648.99,99,501
2025-09-15,2025-09-16,20:07,07:35,MUC,PVG,WY,1033,2025-09-15 20:07:00,8778.29,0,278
2025-10-24,2025-10-25,15:48,11:45,IAD,MNL,LA,1033,2025-10-24 18:03:00,13767.91,135,218
2023-11-01,2023-11-01,08:12,12:24,HKG,NRT,JL,1073,2023-11-01 08:12:00,2962.81,0,121
2020-10-24,2020-10-25,22:50,07:04,JFK,FRA,QF,1078,2020-10-24 22:50:00,6188.53,0,78
2022-09-19,2022-09-20,23:31,14:11,DEL,SEA,UX,1019,2022-09-19 23:31:00,11342.84,0,66
2025-09-17,2025-09-17,10:27,14:36,ATL,LAS,VY,1070,2025-09-17 10:36:00,2804.88,9,289
2020-03-07,2020-03-08,17:33,02:23,TFU,IST,VN,1028,2020-03-07 17:33:00,6676.84,0,62
